"row ID","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Prediction (Churn)"
"Row649",8649,"Female",0,"No","No",31,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",89.9,2806.9,"Yes"
"Row650",8650,"Male",0,"Yes","Yes",47,"Yes","No","Fiber optic","Yes","Yes","Yes","No","No","Yes","One year","Yes","Electronic check",96.1,4391.45,"No"
"Row651",8651,"Female",0,"No","No",31,"Yes","Yes","Fiber optic","Yes","No","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",84.75,2613.4,"No"
"Row652",8652,"Female",0,"No","No",39,"Yes","No","DSL","Yes","No","No","No","No","No","One year","Yes","Electronic check",47.85,1886.4,"No"
"Row653",8653,"Male",0,"Yes","No",22,"Yes","No","DSL","Yes","No","No","Yes","No","No","One year","Yes","Credit card (automatic)",56.25,1292.2,"No"
"Row654",8654,"Female",1,"Yes","No",42,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",95.55,3930.6,"Yes"
"Row655",8655,"Male",0,"No","No",68,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","Yes","One year","No","Credit card (automatic)",76.75,5233.25,"No"
"Row656",8656,"Female",0,"Yes","No",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",24.15,1776.45,"No"
"Row657",8657,"Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",114.55,8306.05,"No"
"Row658",8658,"Male",0,"No","No",5,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",75.9,357.75,"No"
"Row659",8659,"Female",0,"Yes","Yes",18,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.25,401.95,"No"
"Row660",8660,"Female",0,"Yes","Yes",9,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","One year","Yes","Mailed check",65.6,593.3,"No"
"Row661",8661,"Female",0,"No","Yes",14,"Yes","No","DSL","No","No","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",59.8,824.85,"No"
"Row662",8662,"Male",0,"No","No",31,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",99.45,3109.9,"No"
"Row663",8663,"Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",20.2,20.2,"No"
"Row664",8664,"Female",0,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",68.95,119.75,"No"
"Row665",8665,"Male",0,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Two year","Yes","Electronic check",99.4,7285.7,"No"
"Row666",8666,"Male",0,"Yes","Yes",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.65,70.65,"No"
"Row667",8667,"Male",0,"No","Yes",66,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Two year","No","Bank transfer (automatic)",65.7,4378.9,"No"
"Row668",8668,"Female",0,"No","No",6,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Mailed check",99.95,547.65,"No"
"Row669",8669,"Female",0,"Yes","No",34,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",60.85,2003.6,"No"
"Row670",8670,"Male",0,"No","Yes",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.55,128.6,"No"
"Row671",8671,"Female",1,"No","No",8,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",75.75,606.25,"Yes"
"Row672",8672,"Female",1,"No","No",27,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",78.05,2135.5,"Yes"
"Row673",8673,"Male",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",89.85,6562.9,"No"
"Row674",8674,"Male",0,"Yes","Yes",5,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Month-to-month","No","Credit card (automatic)",64.4,316.9,"No"
"Row675",8675,"Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Two year","Yes","Credit card (automatic)",84.5,6130.85,"No"
"Row676",8676,"Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.45,20.45,"No"
"Row677",8677,"Male",0,"No","Yes",69,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","Yes","Credit card (automatic)",79.45,5502.55,"No"
"Row678",8678,"Female",1,"No","No",17,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",89.15,1496.9,"Yes"
"Row679",8679,"Male",0,"Yes","Yes",30,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",54.45,1588.7,"No"
"Row680",8680,"Male",0,"Yes","Yes",16,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.75,313.4,"No"
"Row681",8681,"Female",1,"Yes","No",54,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",115.6,6431.05,"No"
"Row682",8682,"Male",1,"No","No",12,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",99.45,1200.15,"Yes"
"Row683",8683,"Female",0,"No","No",37,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)",78.9,2976.95,"No"
"Row684",8684,"Female",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",25.2,25.2,"No"
"Row685",8685,"Male",0,"No","No",66,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",89.4,5976.9,"No"
"Row686",8686,"Female",0,"Yes","Yes",3,"No","No phone service","DSL","No","Yes","No","No","No","Yes","Month-to-month","No","Mailed check",40.3,92.5,"No"
"Row687",8687,"Male",0,"No","No",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",19.95,257,"No"
"Row688",8688,"Male",0,"Yes","Yes",69,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",106.35,7261.75,"No"
"Row689",8689,"Female",0,"No","No",37,"Yes","Yes","DSL","Yes","No","No","No","Yes","No","One year","No","Bank transfer (automatic)",64.65,2347.85,"No"
"Row690",8690,"Female",0,"Yes","Yes",71,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",25.45,1813.35,"No"
"Row691",8691,"Female",0,"No","No",17,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",70.5,1165.6,"No"
"Row692",8692,"Male",0,"Yes","No",41,"Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",73,3001.2,"No"
"Row693",8693,"Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",70.9,70.9,"No"
"Row694",8694,"Female",0,"Yes","No",72,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",84.4,6096.45,"No"
"Row695",8695,"Female",1,"No","No",32,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",90.95,2897.95,"No"
"Row696",8696,"Male",0,"No","No",6,"Yes","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",59.45,357.6,"No"
"Row697",8697,"Female",0,"No","No",8,"Yes","Yes","Fiber optic","Yes","No","No","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",103.35,847.3,"No"
"Row698",8698,"Female",0,"Yes","Yes",64,"Yes","Yes","DSL","No","Yes","No","No","No","No","One year","Yes","Bank transfer (automatic)",53.85,3399.85,"No"
"Row699",8699,"Male",0,"Yes","Yes",60,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",20.95,1270.55,"No"
"Row700",8700,"Male",0,"Yes","Yes",54,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","No","One year","Yes","Electronic check",70.7,3770,"No"
"Row701",8701,"Female",0,"No","No",72,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",107.5,7853.7,"No"
"Row702",8702,"Female",0,"No","No",47,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.4,5127.95,"Yes"
"Row703",8703,"Male",0,"Yes","No",25,"No","No phone service","DSL","No","No","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",38.1,970.4,"No"
"Row704",8704,"Female",0,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.65,145.15,"No"
"Row705",8705,"Male",0,"Yes","No",49,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",99.25,4920.8,"No"
"Row706",8706,"Male",1,"No","No",71,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",24.65,1766.75,"No"
"Row707",8707,"Female",1,"Yes","No",65,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",105.85,6725.5,"No"
"Row708",8708,"Female",0,"Yes","Yes",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",113.05,7869.05,"No"
"Row709",8709,"Male",0,"No","No",63,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","No","Electronic check",105.4,6713.2,"No"
"Row710",8710,"Female",0,"Yes","Yes",51,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",79.15,4018.55,"No"
"Row711",8711,"Female",1,"No","No",16,"Yes","No","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",94.45,1511.2,"Yes"
"Row712",8712,"Female",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20.15,20.15,"No"
"Row713",8713,"Male",0,"No","No",34,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",25.05,852.7,"No"
"Row714",8714,"Male",0,"No","No",12,"No","No phone service","DSL","Yes","Yes","No","Yes","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",50.95,605.75,"No"
"Row715",8715,"Female",0,"Yes","No",70,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",84.8,5917.55,"No"
"Row716",8716,"Female",1,"Yes","No",7,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.55,646.85,"Yes"
"Row717",8717,"Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.95,20.95,"No"
"Row718",8718,"Female",0,"No","No",38,"Yes","Yes","DSL","No","Yes","No","Yes","No","Yes","Month-to-month","No","Credit card (automatic)",68.15,2656.3,"No"
"Row719",8719,"Male",0,"No","No",1,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",90.85,90.85,"No"
"Row720",8720,"Male",0,"No","Yes",36,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.7,3512.5,"Yes"
"Row721",8721,"Male",0,"Yes","Yes",46,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.95,862.4,"No"
"Row722",8722,"Female",0,"No","No",70,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",44.6,3058.15,"No"
"Row723",8723,"Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",75.3,75.3,"No"
"Row724",8724,"Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",53.5,53.5,"No"
"Row725",8725,"Female",0,"Yes","Yes",24,"Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","Two year","No","Credit card (automatic)",78.6,1846.65,"No"
"Row726",8726,"Female",0,"Yes","No",66,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","No","One year","No","Electronic check",89,5898.6,"No"
"Row727",8727,"Male",0,"No","No",10,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",44.85,435.4,"No"
"Row728",8728,"Male",0,"No","No",64,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",104.4,6692.65,"No"
"Row729",8729,"Female",0,"Yes","Yes",48,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",105.25,4997.5,"No"
"Row730",8730,"Male",0,"Yes","No",55,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","Two year","No","Electronic check",58.6,3068.6,"No"
"Row731",8731,"Female",0,"Yes","Yes",67,"Yes","No","Fiber optic","Yes","Yes","Yes","No","No","No","One year","No","Bank transfer (automatic)",84.8,5598.3,"No"
"Row732",8732,"Female",0,"No","No",30,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",110.45,3327.05,"No"
"Row733",8733,"Male",0,"Yes","No",29,"No","No phone service","DSL","No","No","No","No","Yes","No","Month-to-month","No","Mailed check",33.75,1009.25,"No"
"Row734",8734,"Female",0,"Yes","Yes",55,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20,1087.25,"No"
"Row735",8735,"Male",0,"No","No",43,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.55,876.15,"No"
"Row736",8736,"Female",0,"Yes","No",17,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",78.9,1348.95,"No"
"Row737",8737,"Male",0,"Yes","No",63,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",103.4,6603,"Yes"
"Row738",8738,"Male",1,"Yes","No",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",86.05,86.05,"Yes"
"Row739",8739,"Male",0,"No","Yes",11,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",86.2,893.2,"No"
"Row740",8740,"Male",0,"No","No",3,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",80.35,253.8,"Yes"
"Row741",8741,"Male",0,"Yes","No",42,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",108.3,4586.15,"No"
"Row742",8742,"Male",0,"Yes","Yes",52,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.2,1054.75,"No"
"Row743",8743,"Female",0,"Yes","Yes",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",24.9,1859.2,"No"
"Row744",8744,"Male",0,"No","No",61,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.45,6300.15,"Yes"
"Row745",8745,"Male",0,"Yes","No",65,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No","Two year","Yes","Electronic check",99.35,6347.55,"No"
"Row746",8746,"Male",1,"No","No",20,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",89.95,1648.45,"No"
"Row747",8747,"Male",0,"Yes","No",9,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",79.9,741.7,"Yes"
"Row748",8748,"Female",0,"Yes","Yes",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",95.15,6770.85,"No"
"Row749",8749,"Male",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",24.45,24.45,"No"
"Row750",8750,"Female",0,"No","Yes",9,"Yes","No","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",69.4,571.45,"No"
"Row751",8751,"Male",0,"Yes","Yes",25,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","One year","Yes","Bank transfer (automatic)",61.6,1611,"No"
"Row752",8752,"Female",0,"No","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.45,34.8,"No"
"Row753",8753,"Female",0,"No","No",34,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","One year","No","Electronic check",64.35,2053.05,"No"
"Row754",8754,"Female",1,"No","No",14,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",78.85,1043.8,"No"
"Row755",8755,"Female",0,"No","No",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.05,157.65,"No"
"Row756",8756,"Female",1,"Yes","No",29,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",99.05,2952.85,"No"
"Row757",8757,"Male",1,"Yes","No",59,"No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",64.05,3886.85,"No"
"Row758",8758,"Female",0,"No","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.05,39.25,"No"
"Row759",8759,"Male",0,"Yes","No",68,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",25.25,1728.2,"No"
"Row760",8760,"Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.9,19.9,"No"
"Row761",8761,"Female",0,"No","Yes",43,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Electronic check",25.1,1070.15,"No"
"Row762",8762,"Male",1,"No","No",4,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.35,261.65,"No"
"Row763",8763,"Female",0,"No","No",2,"Yes","Yes","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",54.35,117.05,"No"
"Row764",8764,"Male",1,"No","No",35,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",99.05,3395.8,"Yes"
"Row765",8765,"Female",0,"No","No",4,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",46,193.6,"No"
"Row766",8766,"Female",0,"Yes","Yes",59,"Yes","Yes","DSL","No","No","Yes","Yes","Yes","No","Two year","Yes","Bank transfer (automatic)",72.1,4194.85,"No"
"Row767",8767,"Female",0,"Yes","Yes",43,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)",24.45,993.15,"No"
"Row768",8768,"Male",0,"No","No",53,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.5,1050.5,"No"
"Row769",8769,"Male",0,"Yes","Yes",47,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",87.2,4017.45,"No"
"Row770",8770,"Male",1,"Yes","No",58,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.7,5812.6,"Yes"
"Row771",8771,"Male",0,"No","No",10,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.35,176.3,"No"
"Row772",8772,"Male",0,"Yes","Yes",71,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","No","Electronic check",85.45,6300.85,"No"
"Row773",8773,"Male",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",87.55,6463.15,"No"
"Row774",8774,"Male",0,"Yes","Yes",2,"Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",97.1,184.15,"No"
"Row775",8775,"Male",1,"Yes","No",58,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.9,5780.7,"Yes"
"Row776",8776,"Male",0,"Yes","Yes",57,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",97.55,5598,"No"
"Row777",8777,"Female",0,"Yes","No",49,"No","No phone service","DSL","No","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",56.3,2780.6,"No"
"Row778",8778,"Female",0,"No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.5,74.5,"Yes"
"Row779",8779,"Female",0,"No","No",1,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",82.3,82.3,"Yes"
"Row780",8780,"Female",0,"Yes","No",47,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.65,921.55,"No"
"Row781",8781,"Male",0,"Yes","Yes",43,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",91.25,4013.8,"No"
"Row782",8782,"Female",1,"Yes","Yes",56,"Yes","No","DSL","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",72.6,4084.35,"No"
"Row783",8783,"Female",0,"No","No",4,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",70.05,266.9,"No"
"Row784",8784,"Male",0,"No","No",10,"Yes","No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.4,1081.45,"Yes"
"Row785",8785,"Female",1,"No","No",8,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",101.35,780.5,"No"
"Row786",8786,"Female",0,"No","No",68,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",20.5,1424.9,"No"
"Row787",8787,"Female",0,"Yes","Yes",61,"Yes","No","DSL","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",73.8,4616.05,"No"
"Row788",8788,"Male",0,"Yes","Yes",31,"Yes","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Mailed check",54.35,1647,"No"
"Row789",8789,"Male",0,"Yes","Yes",31,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","No","No","Month-to-month","No","Electronic check",89.3,2823,"No"
"Row790",8790,"Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",116.85,8477.7,"No"
"Row791",8791,"Male",0,"No","No",69,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","One year","Yes","Credit card (automatic)",78.6,5356.45,"No"
"Row792",8792,"Female",0,"Yes","No",51,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",25.5,1281.25,"No"
"Row793",8793,"Male",0,"No","No",20,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",59.2,1191.2,"No"
"Row794",8794,"Female",0,"No","No",1,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","No","Month-to-month","No","Electronic check",91.7,91.7,"No"
"Row795",8795,"Female",0,"No","No",45,"Yes","No","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",62.55,2796.45,"No"
"Row796",8796,"Female",0,"Yes","Yes",54,"Yes","No","DSL","Yes","No","Yes","Yes","No","Yes","Two year","No","Bank transfer (automatic)",69.95,3871.85,"No"
"Row797",8797,"Female",0,"No","No",33,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.7,826.1,"No"
"Row798",8798,"Male",0,"Yes","No",47,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.1,5135.15,"Yes"
"Row799",8799,"Male",0,"No","No",19,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",86,1532.45,"No"
"Row800",8800,"Male",0,"Yes","Yes",40,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",20.4,745.3,"No"
"Row801",8801,"Female",0,"No","No",14,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",86.3,1180.95,"Yes"
"Row802",8802,"Female",0,"No","No",49,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)",67.4,3306.85,"No"
"Row803",8803,"Female",0,"No","No",36,"No","No phone service","DSL","No","Yes","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",34.85,1267.2,"No"
"Row804",8804,"Male",0,"No","No",63,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",109.2,7049.75,"No"
"Row805",8805,"Female",0,"Yes","No",48,"Yes","Yes","DSL","No","No","Yes","Yes","No","Yes","One year","Yes","Mailed check",69.55,3435.6,"No"
"Row806",8806,"Female",0,"Yes","Yes",7,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",50.7,350.35,"No"
"Row807",8807,"Female",0,"No","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.15,117.95,"No"
"Row808",8808,"Female",0,"Yes","No",2,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","No","Bank transfer (automatic)",79.7,165,"No"
"Row809",8809,"Female",0,"No","No",14,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",75.35,1025.95,"No"
"Row810",8810,"Female",1,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",25.2,25.2,"Yes"
